COSMIC_ID,14.3.3_beta,14.3.3_zeta,4E.BP1,4E.BP1_pS65,4E.BP1_pT37_T46,53BP1,ACC_pS79,ADAR1,Akt,Akt_pS473,Akt_pT308,Annexin_VII,Annexin.1,AR,ATM,B.Raf_pS445,Bad_pS112,Bax,Bcl.2,Bcl.xL,beta.Catenin,c.Jun_pS73,c.Kit,C.Raf_pS338,Caveolin.1,CD31,CD49b,Chk2,Claudin.7,Collagen_VI,Cyclin_B1,Cyclin_E1,DJ.1,Dvl3,E.Cadherin,eEF2K,EGFR,EGFR_pY1173,eIF4E,ETS.1,FASN,Fibronectin,FoxM1,G6PD,Gab2,GATA3,GSK3.alpha.beta,GSK3.alpha.beta_pS21_S9,HER2,HER3,Heregulin,IGFBP2,INPP4B,IRS1,JNK_pT183_Y185,Lck,MAPK_pT202_Y204,MEK1,MEK1_pS217_S221,MIG.6,mTOR,Myosin.IIa.pS1943,N.Cadherin,N.Ras,NDRG1_pT346,Notch1,p27_pT198,p70S6K_pT389,PAI.1,PDK1,PDK1_pS241,PEA15,PEA15_pS116,PI3K.p85,PKC.alpha,PKC.delta_pS664,PKC.pan_BetaII_pS660,PR,PRAS40_pT246,PREX1,PTEN,Rab25,Rad50,Raptor,Rb_pS807_S811,RBM15,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,SF2,Shc_pY317,Smad1,Smad3,Smad4,Src,Src_pY416_Caution,Src_pY527,STAT3_pY705_Caution,Syk,TAZ,TFRC,TIGAR,Transglutaminase,Tuberin,Tuberin_pT1462,VEGFR2,YB.1_pS102
906696,0.110814,0.151956,0.449922,-0.211039,-0.109328,-0.013583,-0.146295,0.662416,-0.626967,-0.638938,-0.255794,0.234507,1.499559,0.047528,-0.637626,-0.108572,-0.262996,0,-0.733551,-0.343209,0.781651,-0.067193,-0.222743,-0.197311,1.871356,0.011622,2.620795,-0.107774,0.608074,0.642289,-1.283524,0.037355,0.360427,-0.047322,0.691615,0.404709,0.693637,0.016329,-0.443299,-0.025679,-0.759253,1.80225,-0.64029,2.283517,-0.177716,-0.167031,-0.589217,-0.654378,-1.164671,0.04364,-0.046562,1.938503,-0.568888,0.54935,-0.182794,0.339725,-0.429566,-0.872085,0.244105,1.361998,-0.056697,0.3738,0.432825,0.224345,-0.324722,0.051176,-0.012454,-0.580725,4.249025,-0.11821,-0.405519,0.7895,0.038691,-0.342165,0.831047,0.245096,0.184583,0.266472,-0.631532,-0.042181,0.154921,-0.169986,0.117689,-0.273105,-1.085495,0.464977,0.023342,-2.061536,-1.6787,0.063051,0.299934,-0.091787,0.922589,0.210741,0.206953,0.021179,-0.424499,0.078129,-1.57355,0.386704,-0.507783,0.115268,0.608903,-1.086697,-0.156699,1.400039,0.599417
906746,0.137839,0.332171,0.622679,-0.26339,0.169578,-0.334066,-1.460576,-0.128696,-0.112161,1.450176,0.872123,0.002631,0.951006,0.605482,-0.313261,-0.075866,0.138614,-0.246934,0.509836,-0.399044,-0.182785,0.761769,1.211352,-0.156197,2.184488,0.102991,0.884088,-0.412597,-0.237635,-0.520906,0.834301,-0.385175,-0.069221,0.064812,-0.682905,-0.77942,0.734484,0.025854,-0.01271,-0.34442,-0.308698,1.317704,0.266518,0.806726,-0.026046,0.022825,-0.045942,0.298764,-1.098174,0.10219,0.182925,0.129594,-0.010471,0.161858,0.006247,-0.727311,-0.547724,0.166679,-0.567541,0.063759,-0.379214,0.183151,0.364542,0.223642,1.769139,0.246724,0.191856,-0.585812,1.16941,0.573549,0.615205,0.756757,0.176518,-0.023005,0.200639,-0.03114,-0.10921,0.105261,0.449859,0.328039,-2.373698,-0.17601,-0.175731,-0.045819,-0.70316,-0.499176,-0.222285,0.684572,0.44826,0.050331,-0.110373,0.156696,-0.05297,0.169635,0.178132,0.307529,0.330111,-0.577629,-1.270675,0.251344,-1.185964,-0.128123,-0.047867,0.102483,0.056347,0.709011,-0.347168
906763,0.142031111,-0.14856083,-1.028186058,0.236002392,-0.319560852,-0.605708573,0.162387992,-0.066780446,-0.087532883,-0.586503565,-0.101989497,0.191583942,-1.873793085,-0.359057002,-0.232466315,0.675283703,-0.02830552,0.04286782,0.432399426,0.295982456,-2.661532252,-0.591725525,2.028533015,0.893332726,-2.844810513,0.303251872,-0.18982673,0.859240544,-0.886025305,0.789271367,0.829972997,0.807927985,0.259704776,-0.883559853,-1.614898967,-1.707850068,-0.979966496,0.202428213,0.225522409,1.10366783,-1.095277193,-0.169674221,-1.674191987,0.194357511,1.258979616,2.415640553,0.202901908,0.810443113,-1.648716392,-0.280018952,-0.373708471,0.921444161,-0.345115679,-0.207919946,-0.265876992,4.737542108,-0.926605002,-0.119302842,0.918521286,-0.168759411,0.163861078,-0.5171634,0.189577845,-0.033614251,-0.193675108,-0.562897147,-0.093606401,1.924699973,-0.223431419,-0.548863772,-0.481562553,-0.701670598,0.236166913,1.805083505,0.543969967,0.709294522,0.898138775,-0.016876412,-0.229266344,-0.276979516,2.814637552,-0.663951029,-0.42630876,0.258169602,2.191455487,1.520283746,-0.062886348,0.972418152,1.786323802,0.25237506,0.057435326,-0.074713541,0.140762403,0.281520331,-0.448649308,-0.236588238,-1.379876002,-0.179343179,-1.584057284,-0.75290947,1.519924099,-0.273527118,-0.622102283,-1.547625047,0.349700068,-2.015264269,-0.187161328
906765,0.215475821,0.122448116,-0.558916155,-0.345735163,-0.9517302,0.179827791,0.286094382,0.780121886,-0.322283438,-0.361403366,-0.019990255,0.177579858,-1.514690542,-0.128220662,0.501406268,0.263509487,-0.092443967,0.445363313,2.838991378,-0.419408807,-3.139218141,-0.149965242,0.269091199,0.135511702,-2.437929839,0.050061668,-0.488017712,-0.249179922,1.318874293,0.213214402,-0.66950314,0.150360193,0.262250131,-0.659826401,-0.443077137,-0.51641149,-1.391491444,0.071053599,0.410708724,0.831673023,-0.281427184,-0.873290901,-0.435527424,-0.843899195,-0.771533117,0.143912534,0.137588802,-0.221779813,-1.318176395,-0.45531523,-0.239892573,-0.546254197,-0.139035569,-0.328615708,0.101602216,1.917569077,-0.489037766,-0.221202658,-0.146777002,0.143743254,0.180870583,-0.310753253,-0.151166491,0.16221726,-0.682146768,-0.01920923,0.577801169,-0.216663638,-0.63441301,-0.041455176,0.164543236,-0.111572849,0.623419479,0.469693414,1.203023319,-0.148044912,1.047222835,-0.013934723,-0.231238309,0.777421189,0.875279694,-0.17329809,0.480060973,0.135608282,0.01156079,1.033539026,-0.272280727,-0.9749382,-1.324987751,0.485866422,-0.463713011,0.074714432,-0.029432879,0.059697263,0.122130732,0.111932598,0.354641865,0.854560443,4.130962142,-0.544040389,0.99319391,-0.257459076,-0.333013355,0.053485935,0.116826609,-1.990568513,-0.215513005
906790,0.09019501,0.108807407,0.020722167,-0.126504256,-0.398599841,0.293372547,0.208558474,0.288092549,0.034867836,1.371962897,0.762483087,0.171395016,-1.083812231,-0.063571918,-0.167565224,0.233289186,-0.311164196,1.221725793,-0.719416451,0.801154816,0.580991019,-0.049771758,-0.095849036,-0.030405303,-2.872882272,-0.087442324,1.533486909,-0.028002399,2.087356298,-0.137979419,0.530351338,0.752619248,-0.343508683,-0.072689774,-0.741835145,-1.42787331,-0.263002236,-0.110669147,0.295604502,0.090402604,0.127679227,-0.97797579,0.148083217,0.133954959,0.22780386,0.331505059,0.30874763,0.915869462,0.566204196,-0.051786424,-0.124166452,0.213641925,-0.692371157,-0.049288901,0.33481329,0.188030376,0.610408038,-0.136244332,0.047347958,0.482741437,-0.206015315,1.072013936,-0.165427007,-0.181003407,0.141472454,0.062159255,-0.205897911,-0.190714557,-1.058012238,0.194175543,0.269345264,-0.050975512,0.232004325,0.462745758,-0.361047687,-0.012850953,-0.34437725,-0.158420858,0.266196061,-0.366777044,0.030461471,1.127333462,0.113760322,-0.182842936,-0.195651234,0.639257688,-0.10001029,0.017317069,0.065770167,0.105754134,-0.110867055,-0.350121837,-0.242718478,-0.335426364,0.027520985,0.065931568,0.730096054,0.437340226,2.035151377,-0.275959235,-0.409315881,0.675874722,0.14384935,0.051029103,0.034469585,1.610421607,-0.259010759
906791,-0.405673,0.851275,-0.155971,0.029813,0.378735,0.266726,0.70733,-0.449742,-0.747363,0.928537,-0.199937,0.789715,1.027048,-0.330014,-0.613551,-0.215446,-0.019806,-0.128284,-0.649557,0.292227,0.375765,-0.06806,-0.744217,-0.291423,1.062121,-0.462081,0.489167,1.2782,3.153943,-0.073208,0.655248,-0.859562,-0.071542,1.095346,2.685939,0.38206,1.843007,-0.04038,0.191457,0.357092,1.094636,1.927715,0.071043,3.29454,1.675483,0.490436,0.236281,0.223948,1.527163,1.042697,-0.247407,-0.44729,0.340356,-0.08721,-0.388313,-0.254965,1.214354,0.088226,0.523393,0.744732,-0.004991,1.252272,-0.166294,-0.590354,-0.543217,0.392936,-0.378701,-0.371823,-1.809167,-0.282743,-0.308323,0.604866,1.870887,0.397877,-1.083153,-0.406734,-0.928045,-0.710815,0.445964,-0.340229,0.697776,0.616628,-0.257522,-0.296427,0.179845,0.761062,-0.164786,0.69644,0.927848,0.036016,0.239326,0.188139,-0.50115,-0.618723,-1.495916,-0.351014,-0.457732,-0.599426,-1.360178,0.441734,1.476437,0.523894,1.240452,-0.450861,-0.201243,1.084042,0.006926
906792,-0.110167925,0.3484452,0.635204891,0.36842251,0.500925507,-0.101970202,-0.292474856,-0.051256355,0.610975348,-0.172950593,-0.04383965,-0.53050259,-0.815317751,-0.13100006,0.834028072,-0.135246651,-0.110981328,-0.058437433,0.536286131,-0.013548643,-0.059039925,-0.338025982,0.881904677,-0.083023825,-0.303490253,-0.232310382,-0.07563649,-0.229126721,0.096307735,-0.019445259,-0.225894705,0.71987183,0.045802239,-0.036186555,-0.977166754,0.236186556,-1.16486732,0.035929165,-0.125640201,0.638884627,0.387857691,0.791343839,0.060324538,0.892194108,1.190136889,-0.195315855,-0.038205364,0.389509355,0.009536987,1.296449819,-0.147486542,0.985962154,0.341470554,-0.087290261,0.132990941,0.307608994,-0.278441935,0.0005909,0.319273281,0.165885611,-0.016566586,0.558890138,0.007347589,-0.214609407,-0.200192563,0.483456478,0.12442429,-0.470527934,-0.712154289,0.049489712,0.043207147,0.497806468,0.519569432,0.503716572,0.39692058,-0.120707987,0.094859897,0.031529182,-0.193937003,-0.217681987,-1.782126433,-0.424178394,-0.043661389,-0.170319811,-1.071871281,-0.284770036,0.212949794,-0.398272698,0.006130121,-0.137728947,-0.026668202,-0.098723854,-0.121573678,-0.027764947,-0.02856702,0.191990708,-0.005440973,-0.101171978,-2.026383952,0.33319345,-0.089181469,0.074076366,0.433624997,0.079907441,0.416795353,0.085206375,0.073222887
906793,0.188704653,0.033984916,0.692955263,-0.12247827,0.231553827,-0.250249009,0.384127915,-0.209714319,0.728877569,-0.231014479,-0.331733124,-0.469442369,0.989352025,0.23194383,0.5943648,-0.001296202,0.041825509,0.199360704,-0.04914419,-0.086576479,-0.138509294,-0.149486785,-0.133040955,-0.178057279,1.509129658,-0.162556453,0.160212232,-0.450377958,-0.490786908,-0.270275444,-0.254270591,-0.155805227,0.079770182,-0.405092836,-1.402794482,0.461086118,-0.78247026,-0.015124923,-0.222729511,0.217046891,-0.477469866,-0.231904558,-0.333567786,-0.114733653,0.077136877,0.059746176,-0.165688954,0.68981095,0.277173498,1.218573227,-0.153736655,0.018677858,0.125138871,0.098184349,-0.497874592,-0.2178909,0.54795897,0.191472089,1.582719152,0.535629965,0.263005211,-1.193543667,0.397407435,-0.297749256,0.243098095,-0.150816283,-0.10039556,-0.584615598,-0.708304072,-0.089076747,-0.128081207,0.250571423,1.058042833,0.106608234,0.189089982,0.155058833,0.722652456,-0.233096561,0.111686888,0.767935107,0.33123924,-0.273777211,0.400416654,0.138020107,-0.258016274,-0.112415349,-0.073695766,1.013674372,0.009505361,-0.085067314,-0.301008778,-0.099576661,0.057710264,-0.191866575,0.144409213,-0.382018957,-0.202004004,-0.375625817,-1.97885159,0.657103764,-0.671871811,-0.073833284,0.844494731,0.486738602,0.108096598,-0.258649014,0.980966954
906794,0.130892,0.617585,-0.382009,-0.269067,-0.183803,-0.233986,0.258984,-0.288456,0.40998,4.371603,3.960681,-0.281512,1.827091,-0.292971,-0.259256,-0.163707,0.600188,-0.174381,-0.296606,0.393284,1.174783,0.095836,-0.08867,0.285302,4.158461,-0.11409,-0.069594,0.472779,2.040001,-0.327263,0.02049,-1.099853,-0.348956,0.771782,3.684142,0.881324,2.049762,-0.086625,-0.075964,0.525999,0.206784,-0.699716,-0.521588,0.291632,-1.708404,-0.30141,-0.120374,0.56454,-0.211258,-0.164585,2.313377,0.701195,-0.194151,0.694694,0.489511,0.211615,0.33522,-0.313749,0.156971,-0.162403,0.32714,1.086225,0.061398,-0.08404,2.867068,-0.058442,-0.138392,-0.892327,0.093013,0.309325,0.581233,0.045611,1.219633,0.146138,-0.341682,-0.112666,0.4476,0.053484,0.069981,-0.326991,-1.657511,0.76919,-0.65177,0.022977,1.34577,-0.460728,0.305762,0.554164,-0.233404,0.086956,0.020708,-0.196497,-0.003453,-0.292136,0.02419,-0.457768,0.007238,-0.08029,1.720671,0.107463,-0.291261,-0.314145,-0.322699,0.143764,0.841031,0.807664,0.011081
906795,0.106198,0.095978,0.476244,0.092959,0.183082,0.349168,-0.580415,-0.020535,0.817547,1.178728,0.804856,-0.106692,-0.026435,0.018698,-0.029827,0.009084,-0.052858,0.115461,-0.026442,-0.215609,0.027266,0.535539,0.144273,-0.152632,2.790851,-0.006374,1.693542,-0.16052,-0.342294,-0.410136,-1.418714,0.035457,-0.077768,-0.095515,-0.965609,-0.6328,1.417851,0.091003,-0.493107,0.238001,-1.320274,4.017426,-1.418477,0.781934,0.452935,0.210495,0.038905,0.212649,-0.402368,-0.387337,0.078551,-0.793812,0.029143,0.204962,-0.029553,-0.24463,0.514639,-0.244373,0.646792,0.133628,0.200804,2.360887,0.369809,0.076182,1.333695,-0.436741,0.091472,-0.900112,3.238289,0.00051,-0.052219,0.23636,-0.066787,0.763324,1.276944,0.322739,0.239848,-0.027249,-0.202438,1.649918,0.133234,-0.18156,0.439061,0.124442,-1.10313,-0.195293,-0.168607,-1.24312,-1.491887,-0.032101,-0.218925,-0.08038,0.042266,0.147246,0.34804,0.739003,0.354664,-0.502712,-1.78245,-0.011127,-0.132737,-0.278323,2.52182,0.045983,0.121915,0.414701,-0.160825
906797,0.094426,-0.142468,0.569356,0.400809,0.388747,-0.81001,-0.145901,0.258477,-0.082671,0.264615,0.402739,-0.317781,0.704897,-0.008205,-0.161481,-0.144328,-0.134133,-0.13039,-0.60406,-0.001282,0.493114,0.227587,-0.170342,0.099648,1.217782,0.08633,1.286929,-0.392295,3.448878,-0.31357,-0.229007,0.247307,-0.399563,-0.170885,2.947165,-0.185242,1.016155,-0.010477,-0.096258,0.01815,0.125971,3.309492,0.080925,0.092094,-0.082057,0.223789,0.198552,-0.71511,-0.123155,0.510497,-0.044068,-0.603572,0.459077,-0.248725,-0.136789,-0.340752,0.484888,0.698574,0.235829,0.23906,0.091872,0.739844,-0.555933,0.068699,-0.600688,-0.032304,0.134529,-0.00732,4.345444,0.098202,0.134121,0.858272,-0.07276,-0.205315,-0.645579,-0.244461,-0.266097,0.06609,-0.357601,-0.144669,-0.675411,1.18127,-0.403293,-0.235605,-2.147113,-0.756307,-0.117366,1.118053,0.292614,-0.122636,0.126803,-0.083708,0.323326,0.140914,0.527398,-0.209923,0.210546,-0.003992,1.300654,0.299475,-0.987529,0.037911,0.292579,-0.326838,-0.19471,1.223678,0.320749
906798,-0.086995,-0.117372,-0.517712,-0.052923,-0.166216,0.267021,1.082279,-0.39704,0.299896,0.617534,-0.284912,-0.125442,-1.258266,0.049561,0.5766,0.365177,0.005734,-0.125424,-0.261156,-0.335848,0.420799,0.289121,-0.324947,0.434637,1.58079,-0.059812,-0.036179,0.042439,-0.462772,-0.288515,0.97004,0.198678,-0.380699,0.029569,-0.150286,-0.294265,0.18317,-0.000864,-0.262272,-0.112808,0.784307,-0.264906,1.528733,-0.171005,0.477836,0.330707,0.207125,-0.003204,0.021228,-0.646526,-0.222203,-0.910377,0.248441,0.500653,-0.344559,-0.573793,-0.456696,-0.187542,-0.546751,1.073689,0.090307,0.508835,0.061056,-0.11323,-0.216555,-0.613961,-0.161738,-0.09923,1.722669,-0.118108,-0.149758,-0.016392,-0.037913,-0.032398,-0.010566,-0.250745,0.22911,0.098549,0.374937,-0.239705,-0.867439,-0.224215,-0.058796,0.190655,-0.272586,0.177206,0.212094,2.607988,1.806312,0.137667,-0.541045,0.079443,-0.121212,0.096363,-0.37831,0.805552,-0.217006,0.100283,-2.016555,0.256406,0.149777,0.243984,0.144993,0.067121,-0.26043,0.861977,0.008322
906800,-0.151528,-0.012502,0.798403,0.096888,0.067844,0.081912,0.315275,-0.260211,0.301291,-1.101167,-0.922883,-0.276847,-1.552633,1.52447,0.724278,0.251508,-0.207355,0.033771,1.96383,-0.31419,-2.436149,-0.198156,0.043409,-0.216588,-3.340133,-0.085318,-0.759758,0.540479,-0.625708,0.205038,-0.160613,-0.87117,0.211203,0.926886,-0.888023,0.952442,-1.250753,-0.032835,0.398526,0.019304,0.401591,-1.005602,0.628501,-0.486928,1.611104,-0.064897,-0.189288,-1.005836,-1.369831,-0.939466,-0.094582,1.14264,0.014392,0.228317,0.455786,0.843992,-1.368234,0.024057,-0.590595,0.032762,0.126914,0.065701,-0.091797,-0.018272,-0.063797,0.020931,-0.029696,-0.597397,-0.533161,-0.003728,-0.154714,-0.380418,-0.130282,1.229564,0.148279,-0.24533,-0.236094,-0.062422,0.251107,0.037526,1.165702,-0.061093,-1.095319,-0.214294,2.631886,-0.052626,-0.332959,-3.587121,-3.320921,0.38015,-0.284432,0.810086,0.2713,0.275897,-0.111645,1.221851,0.143854,-0.51156,2.1974,-0.187262,-1.018094,-0.181785,-0.399346,0.252279,-0.338093,-1.802535,-0.429387
906801,0.151272,0.236972,-0.071538,-0.189922,-0.245781,0.709461,-0.130694,-0.171213,-0.392285,2.825059,2.448065,0.109976,-1.648532,-0.19269,-0.238141,0.552253,0.195193,-0.104994,-0.178927,-0.963188,0.381017,-0.040451,-0.386708,0.311356,-1.823543,0.273903,0.536297,-0.021065,2.69308,0.921129,-0.554442,-0.037905,-0.046823,-0.134385,3.797785,0.019884,1.444334,-0.16904,0.211811,-0.679467,0.600581,-0.577698,-0.198386,3.250989,-1.82125,1.495213,0.397583,0.594463,0.520833,-0.034017,-0.123326,0.206398,0.361548,-0.787032,-0.453494,-0.512358,1.286095,0.81299,0.863386,-0.081997,-0.020091,0.35969,-0.716015,0.283607,-1.364795,-0.497617,0.046077,-0.454425,-1.188688,0.154893,0.236632,0.081933,-0.31579,0.47369,-0.189605,0.437149,0.60362,-0.099987,0.595178,-0.091642,-0.603718,1.535449,-0.029303,-0.142484,-1.134436,-0.202799,0.371534,-0.670653,-1.198753,-0.115321,0.524846,0.133171,-0.268824,0.112998,0.365647,0.339007,0.674698,0.403263,1.333283,0.139463,-0.607581,0.290928,-0.326106,-0.188518,0.916645,0.490172,-0.055709
906804,-0.116404722,-0.494701234,0.648713898,0.633719931,1.035410423,1.126659329,0.574425918,0.339046189,0.081690352,2.123766989,1.593130083,-0.087694838,-1.733587187,-0.061521561,1.308363564,0.243770667,-0.160900394,1.195459285,0.101641546,-0.215637893,-2.034414135,-0.505227856,0.039749359,0.459398922,-2.93155782,-0.07967241,-0.559603191,0.804384836,-0.441876984,-0.162505662,-0.636262648,0.867242886,0.316442504,0.314628728,-1.179755442,-0.138627351,-0.878476182,-0.015314851,0.460544064,-0.223735263,-0.187466306,-0.186345663,-0.797347264,-0.645211169,-0.352606902,-0.427377759,0.062199216,0.836695964,0.138863932,-0.358641877,-0.051784125,0.760481476,0.108863664,-0.336217929,-0.166891406,0.292448092,0.5648743,-0.054829919,0.461214873,0.001317484,0.21144996,-1.227305839,-0.083555147,-0.062525671,-1.125900186,0.485917572,-0.090098694,0.701231756,0.015593746,-0.044267898,0.036222638,-0.241824649,0.103363902,-0.000249839,-0.939463558,-0.427061304,0.112903409,0.149809365,0.50146663,-0.372864322,-0.190617672,-0.406653481,0.215392665,0.272348974,-0.598716041,0.115952762,0.035396331,-0.812260139,-0.959383251,0.311390067,0.246647077,-0.035763723,-0.304614789,0.265468844,0.159950998,0.417630973,0.615788051,-0.384872545,-1.946235604,-0.049516388,0.027348128,0.980144964,-0.344020469,0.21596291,0.344675815,-1.482458842,-0.224771041
906805,-0.030392,-0.240219,-0.613781,-0.395439,-0.840711,-0.713729,-0.134752,0.14265,0.409467,-0.97804,-0.047782,0.170695,-0.106631,0.062868,-0.193859,-0.272537,-0.149264,-0.2805,-0.468935,0.086259,-0.12765,0.251576,-0.257241,-0.031271,1.681597,0.046244,0.187989,-0.937229,0.55658,-0.070981,-0.865726,0.030098,-0.326003,-0.21804,1.175216,0.479947,1.040244,0.067293,-0.315201,-0.231995,0.27621,-0.631857,0.102466,0.136782,1.084862,0.016093,-0.075739,-0.874547,0.141658,0.145849,-0.145749,-0.723182,0.655552,1.297598,0.101286,-0.623663,-0.422884,0.764391,-0.351341,0.248433,-0.247938,-1.460156,0.323966,0.015235,-0.346604,0.251854,-0.088816,-0.344602,-0.78919,0.558784,0.703327,-0.018996,-0.129643,0.368976,0.216469,-0.049559,-0.313256,0.046101,-0.22325,0.005879,0.489069,-0.257705,-0.091378,0.07537,0.492814,-0.69421,-0.040594,-0.17983,0.138523,-0.309128,0.326199,0.055364,0.098027,0.172145,0.132075,-0.112665,-0.170721,0.042783,1.181819,-0.074299,-0.2211,0.489738,1.261595,0.139946,-0.306235,1.117529,-0.057921
906807,0.204132059,-0.282415725,-1.757157177,-0.498734651,-2.355322387,0.064284127,-1.126239739,1.013803385,0.454078028,-1.290227325,-0.548254024,0.174205241,-1.859488589,-0.610551952,-0.723427661,0.935444904,0.317799238,1.102310375,0.136369911,0.083076587,-3.746711271,-0.527274467,0.198651137,-0.036279443,-2.313211605,0.048290233,-0.632365144,0.283058815,-0.559122771,-0.411456373,-0.564790063,1.644712051,-0.085268225,0.177214162,-1.212528625,1.149546851,-0.961676932,0.154217687,0.121605622,0.728660874,-1.727360436,-0.606874644,-1.243368301,0.104049295,-2.161379106,0.345003329,-0.176515993,1.49512193,-1.202750888,-0.257480059,-0.29023281,-0.619680282,-0.342094994,-0.320384193,0.184441845,1.692015729,-0.596433412,0.238760781,0.226755551,0.208219321,-0.108837669,-0.570292264,-0.101871507,-0.086780633,0.837964783,1.796641919,0.775622741,0.180952667,-0.406646764,0.283083773,0.237380029,-0.500700863,0.989687209,0.462142579,0.136601343,0.160642898,-0.464962517,-0.03375464,-0.290581701,-0.007704781,0.547343152,-0.656147596,0.390960413,-0.187872791,-0.184623364,0.550068715,-0.287628738,1.455758297,-0.484300752,0.235246455,-0.057422725,-0.427079085,0.642515024,-0.098715928,-0.909218038,-0.325046285,-0.701189677,0.382704736,5.41456573,-0.548668409,-1.466666544,0.772398035,-0.322233478,0.520399034,0.315991838,-1.158151263,-0.316698029
906808,-0.013659,1.593011,1.137664,1.730732,1.66085,0.427496,-0.151888,-0.563935,1.025602,-0.774223,-0.273646,-0.151273,-1.295094,-0.273952,-0.142113,0.124083,0.27734,1.199324,1.69209,0.59272,0.501426,-0.02873,4.075928,-0.282066,-3.105681,-0.356659,-0.872456,-0.338285,1.750567,-0.019312,0.222268,-0.034081,1.624782,0.186732,1.839099,-0.901764,-0.490032,-0.096956,0.545827,0.767149,-1.104434,0.178565,1.903222,-0.313032,1.883895,0.454568,0.435592,-0.061036,0.193603,0.254024,0.201377,1.969032,-0.396577,-0.016155,-0.611929,0.546878,-0.132387,0.732073,-0.461592,0.211742,0.999967,-3.361187,0.947386,-0.207568,0.684167,-0.803964,-0.22225,-0.432406,-1.567157,0.176408,-0.07398,0.142564,2.301938,-0.005023,-0.801987,-0.247255,-0.642753,-0.504467,0.070557,-0.534958,-0.900547,0.271149,0.478027,0.446449,1.002347,0.144759,0.138733,-1.419221,-0.939874,0.326322,-0.500747,0.538055,-0.53377,0.00703,-0.249159,-0.280878,-0.006902,-0.016443,3.657909,-0.017639,-0.423213,0.306985,0.272186,0.15472,-0.114216,-0.976971,-0.362901
906813,-0.227511,0.118353,0.024605,0.584862,0.645577,-0.058447,0.401709,-0.330265,1.079822,1.628011,1.24136,-0.207918,-0.640073,-0.058295,1.0812,0.040998,0.001649,-0.605323,0.562528,-0.570203,-0.500448,-0.48477,0.297351,-0.270005,-1.696639,-0.125921,-0.081148,0.142243,-0.628527,-0.521312,-0.333097,-0.161706,0.151886,-0.233597,-1.519009,-0.088696,-1.294713,-0.175228,-0.187148,-0.126033,1.629664,2.105199,0.134775,0.03282,1.15346,-0.529785,0.186454,-0.107826,-0.111951,0.437022,-0.169215,2.554824,0.138421,-0.241825,-0.596553,-0.453659,0.31687,0.186012,1.020457,-0.153307,0.45796,-0.163756,0.292847,0.030085,3.31198,0.069322,0.245531,0.366608,0.473905,-0.21648,-0.348631,0.50475,-0.104606,0.613867,-0.177975,0.261089,0.470068,-0.016198,0.474884,0.934695,-2.453177,-0.091173,-0.429812,-0.011015,2.229754,-0.411539,0.845948,1.394782,1.795915,0.116208,-0.295791,-0.425752,-0.041907,0.227616,0.519256,-0.626472,0.754189,-0.211862,-0.282831,0.789693,-0.59362,-0.068366,-0.051777,-0.012226,-0.173791,-1.185018,0.22329
906814,-0.4633,0.04913,0.040269,0.624617,0.256653,-0.473592,-1.223333,0.039222,0.627051,-0.592111,-0.590236,-0.219334,-1.677478,-0.523495,0.714743,0.545581,-0.137799,0.208417,0.740386,-0.802104,-0.445374,0.055761,2.582115,0.22516,0.065394,0.018775,-0.881612,0.167831,-0.448761,1.673171,-0.571193,0.299974,-0.196733,-0.178427,-0.837019,-0.630813,-1.246254,-0.168154,0.020995,-0.227557,-0.75171,0.378172,0.219296,-0.38488,1.610297,-0.620597,0.005109,0.881978,0.664528,0.836386,-0.482268,1.522656,-0.149611,0.073753,-0.313772,-0.543298,0.755348,-0.072455,-0.402977,-0.038311,-0.077469,0.879434,-0.016437,-0.189821,0.539611,1.623646,0.062226,0.736658,1.147952,0.033139,0.205023,0.415156,-0.29522,1.080627,-0.32579,0.000822,0.178002,-0.266782,0.291854,-0.616138,1.0366,0.124575,-0.292709,0.044829,0.670579,-0.65873,1.138024,0.704927,0.77752,-0.186678,-0.759278,-0.307693,0.19582,0.028839,-0.426932,-1.004995,0.334874,-0.557468,-1.258913,0.637884,0.936461,0.885342,-0.388416,0.511212,0.92694,-0.555924,0.211212
906817,0.382293,0.216696,-0.47238,-0.664131,-0.584366,-0.194348,-0.612088,0.809193,0.624897,0.018691,-0.037505,-0.665053,0.578565,0.080065,-0.37292,-0.442402,0.014456,-0.624853,-0.161049,0.134118,1.663722,0.08439,-0.093578,-0.143164,2.624995,0.174449,0.743815,-0.245825,3.827404,0.326341,-0.47294,0.093028,-0.356226,0.600923,3.377876,-0.537532,1.421955,0,-0.284827,0.00484,-0.019512,0.116835,-0.259113,0.334755,-0.705441,-0.18086,-0.522817,-0.662776,0.032481,1.058141,0.037941,-0.217443,0.289015,0.198694,-0.251497,0.544821,-0.05911,-0.146857,-0.136783,0.239007,0.007056,0.709289,-0.3378,0.364442,0.056322,0.553852,0.233001,0.065079,1.123589,-0.128114,-0.421538,-0.099993,-0.107348,-0.519822,0.292692,0.105309,-1.143181,0.648032,-0.351667,0.316785,-0.871904,1.350888,-0.177288,-0.255906,-1.424985,0.55737,-0.031411,-1.920886,-1.352159,-0.057598,0.115172,-0.25392,0.456836,0.256867,0.648508,-0.107088,-0.112483,0.36135,0.348443,-0.094313,0.934929,-0.030604,0.677683,-0.438327,0.076242,1.067901,-0.638288
